emp_no,last_name,first_name,gender,salary
79042,Narwekar,Iara,M,40000
79049,Besancenot,Lijie,F,78298
79057,Pelc,Chikako,M,40000
79064,Coors,Kenroku,M,56720
79072,Cochrane,Nevio,F,58070
79073,Bhattacharjee,Almudena,M,50436
79090,Rajaraman,Shigenori,F,44958
79100,Schlegelmilch,Kiyotoshi,M,71551
79110,Vecchi,Aiichiro,M,71332
79114,Baranowski,Jessie,F,70617
79117,Coors,Selwyn,F,40000
79119,Maccarone,Navid,F,50158
79131,Speer,Tayeb,M,56922
79140,Gyorkos,Huiqun,F,40000
79145,Domenig,Oscar,M,62064
79158,Merro,Georgi,F,40000
79177,Herbst,Mooi,M,45864
79178,Worfolk,Danae,F,53203
79183,Lamba,Mingsen,M,40000
79203,Reinhart,Gilbert,F,40000
79204,Lund,Juyoung,F,57667
79210,Antonakopoulos,Mansur,M,63966
79218,Luce,Rosita,F,40000
79219,Irland,Yaghout,M,47272
79247,Beetstra,Yinlin,F,40000
79251,Taubenfeld,Gennady,F,63154
79264,Demizu,Chaosheng,F,46541
79265,Kenevan,Lokesh,M,40000
79267,Rebaine,Chinhyun,M,44868
79285,Lieblein,Bingning,M,49127
79290,Perelgut,Mohit,F,41408
79320,Ramsay,Hausi,M,72590
79323,Feinberg,Zhiwei,M,56854
79338,Kading,Boaz,F,40000
79348,Gire,Mari,M,40000
79367,Kandlur,Shir,M,56407
79369,Collette,Jianwen,M,58015
79376,Kragelund,Faiza,M,40000
79390,Shigei,Bernt,M,57482
79391,Garnham,Gritta,F,40000
79401,Bage,Zvonko,M,40000
79409,Pluym,Kayoko,M,40000
79411,Beidas,Akemi,M,57780
79429,Swab,Koldo,F,50826
79432,Gerteisen,Younwoo,F,45866
79434,Byoun,Claudi,M,54486
79442,McClurg,Yannis,F,91919
79446,Pettis,Filipe,F,47898
79449,Stavenow,Tonny,M,40000
79463,Hennebert,Mizuhito,M,54552
79470,Schmittgen,Sadegh,F,56510
79473,Ellozy,Denny,M,51708
79477,Gronowski,Teruyuki,M,40000
79486,Garigliano,Mitchel,M,60434
79488,Shumilov,Yolla,M,50039
79505,Farrel,Sariel,M,63233
79509,Akiyama,Vitaly,F,96991
79563,Chleq,Golgen,F,69643
79566,Peron,Fumino,F,89076
79567,Willoner,Karoline,M,51546
79590,Ariola,Jiakeng,M,40635
79612,Monarch,Jaewon,F,40000
79644,Lindenbaum,Radoslaw,M,40000
79668,Eterovic,Kyoichi,F,40000
79669,Meszaros,Premsyl,F,44222
79681,Panwar,Demin,M,41548
79684,Janocha,JiYoung,M,64447
79688,Billingsley,Gift,M,56991
79696,Vadhan,Gopalakrishnan,F,55778
79703,Einsfeld,Remco,F,49181
79704,Neiman,Ipke,M,48603
79708,Baak,Yechiam,F,43736
79735,Conti,Hideo,F,40000
79748,Beutelspacher,George,M,40000
79750,Benzmuller,Jongsuk,F,40000
79761,Encarnacion,Prasadram,F,47466
79765,Danecki,Gonzalo,F,55420
79766,Swiler,Fox,M,40000
79772,Gulik,Xiaoqiu,M,69129
79779,Orlowska,Stella,M,40000
79783,Szilard,Thodoros,M,67885
79789,Crelier,Kotesh,M,40000
79794,Rissland,Yaghout,F,41327
79811,Krohm,Tze,F,40000
79833,Homond,Yongdong,M,40687
79834,Wuwongse,Guiseppe,M,68288
79839,Bolotov,Khue,M,45102
79855,Constantine,Gudjon,M,45522
79858,Marzano,Mansur,M,43004
79876,Feinberg,Randy,M,45595
79879,Schaap,Masako,F,40000
79900,Luck,Mong,F,40000
79906,Waterhouse,Tomoyuki,M,53526
79910,Honglei,Gad,F,77027
79911,Zaumen,Heather,M,40000
79921,Cochrane,Hatim,F,40000
79958,Versino,Xinglin,M,44663
79972,Thummel,Abdelghani,M,40000
79973,Socorro,Zine,M,58515
79979,Papsdorf,Yunming,M,69991
79991,Czap,Yahiko,M,40000
79999,Jakobus,Chuanti,M,53653
80031,Bach,Wayne,M,60298
80032,Isaac,Yurij,F,71546
80038,Gewali,Vitaly,M,54900
80046,Yemenis,Zhanqiu,F,57292
80070,Thisen,Mana,M,61825
80072,Kampfer,Erzsebet,M,40000
80087,Mitchem,Gully,F,72886
80092,Wilharm,Yucel,M,76550
80098,Kusakabe,True,M,53636
80128,Ushiama,Genta,M,40000
80129,Fargier,Hairong,F,56879
80130,Waschkowski,Jinya,M,59967
80131,Schurmann,Gill,F,40000
80132,Hedayat,Nidapan,F,46989
80136,Berstel,Gaurav,M,57680
80137,Vuskovic,Kiyokazu,M,51393
80144,Dechter,Boutros,M,44917
80156,Pleszkun,Terresa,F,40000
80159,Rijckaert,Jiafu,M,40000
80160,Oberman,Nigel,M,40000
80166,Murrill,Monique,F,64575
80171,Zykh,Kshitij,M,40000
80183,Munke,Mats,M,66573
80184,Couchot,Pintsang,F,45100
80186,Huttel,Tayeb,M,60850
80195,Peral,Sorina,M,40000
80198,Anger,Yefim,F,43274
80200,Ghazalie,Yurii,M,59857
80207,Matzov,Yifei,F,40000
80208,Samarati,Elvia,F,42186
80223,Einsfeld,Sadegh,M,45975
80224,Zaiane,Reinhard,F,54345
80225,Malabarba,Shridhar,F,50529
80227,Braunschweig,Kerryn,M,54326
80251,Kitai,Yoshinari,M,42153
80258,Hiyoshi,Hirochika,M,93572
80259,Siprelle,Haldon,F,49124
80263,Etalle,Gilbert,F,54269
80270,Jonsson,Fen,F,95653
80288,Rousseau,Teiji,M,40000
80318,Schneeberger,Angus,M,40000
80332,Masand,Behnaam,F,52246
80358,Huhdanpaa,Mong,M,76727
80370,Weiland,Honesty,M,50654
80372,Khasidashvili,Aleksandar,F,87200
80375,Peac,Atreye,M,40000
80389,Rosiles,Pasqua,F,40000
80429,Suermann,Prodip,F,75560
80439,Calkin,Jolita,F,46011
80451,Undy,Raimond,F,59944
80455,Murrill,Guther,M,55294
80456,Gire,Aemilian,M,40000
80466,Bala,Takahiro,M,78991
80479,Kragelund,Sanjay,M,40000
80489,Billawala,Mani,F,43454
80498,Pokrovskii,Arve,M,40000
80520,Crelier,Lijie,F,47245
80546,Matzel,Fuqing,M,47440
80550,Cullers,Candida,M,45292
80561,Solovay,Visit,M,45289
80570,Zykh,Martial,M,40000
80600,Werthner,Yongdong,M,40000
80611,Sifakis,Pramod,M,45634
80617,Kugler,Prodip,M,42118
80620,Gischer,Filipe,M,79127
80637,Larfeldt,Eishiro,F,57520
80639,Mahnke,Uma,F,42135
80653,Kavanagh,Chiranjit,F,64113
80665,Angot,Angel,M,64768
80681,DasSarma,Gina,M,40000
80684,VanScheik,Takanari,M,46101
80687,Calkin,Pradeep,F,44986
80689,Conta,Hitofumi,M,44594
80705,Shackel,Josyula,M,50573
80717,Frijda,Valdiodio,F,52990
80721,Delgrossi,Katsuyuki,F,52063
80722,Bage,Yechiam,M,70299
80724,Casperson,Yongdong,F,52024
80740,Kermarrec,Shuzo,M,40000
80744,Bauknecht,Badri,F,68891
80746,Jahnichen,Keiichiro,M,53520
80751,Swan,Zhensheng,F,49178
80768,Janocha,Shounak,M,40000
80774,Pollacia,Vishv,M,56559
80781,Danner,Xudong,M,40000
80790,Unno,Stepehn,M,42243
80791,Molenkamp,Takahiro,F,63921
80801,Ambroszkiewicz,Bluma,M,71885
80805,Lorin,Mabo,F,40000
80810,Merkl,Khalid,F,72305
80833,Demri,Jaihie,F,56899
80834,Reinhart,Sham,F,63749
80838,Ruemmler,Cheong,F,68639
80844,Hellwagner,Brigham,F,40000
80851,Escriba,Sastry,F,40000
80852,Randt,Yannis,M,66650
80853,Bashian,Claude,F,56618
80859,Krychniak,Ottavia,F,76924
80862,Improta,Serenella,M,62569
80869,Randi,Ishfaq,M,40000
80873,Nishimukai,Marsal,M,100843
80894,Georgakopoulos,Kousuke,F,42225
80896,Hardjono,Paloma,F,40000
80903,Dulin,Yakichi,M,61890
80923,Kavanagh,Yaghout,M,40000
80929,Kading,Nevio,M,44744
80935,Birke,Terresa,M,77408
80937,Jiang,Chikako,M,105373
80940,Smeets,Kazuhiko,F,67764
80955,Fioravanti,Marc,F,40000
80962,Broder,Ute,M,52745
80971,Rijckaert,Mountaz,M,40000
80977,Danner,Mana,F,59776
80980,Stentiford,Hyuncheol,M,40000
80981,Niizuma,Fumitake,M,40000
80987,Gulla,Zito,M,40000
80991,Schreiter,Marco,F,61478
80998,Lampe,Leandro,F,56045
81000,Thisen,Neelam,M,51362
81001,Krider,Toshimori,F,46872
81007,Rande,Mototsugu,M,54177
81015,Breugel,Marke,M,52989
81035,Boreale,Hsiangchu,F,42922
81036,Fargier,Alassane,F,40000
81047,Dulay,Masaki,M,58336
81050,Sridhar,Moti,F,40000
81052,Levergood,Ziya,F,46518
81068,Ecklund,Uno,M,41658
81070,Rosaz,Mariangiola,F,64942
81079,Mellouli,Nahla,M,53145
81142,Zastre,Heon,M,40000
81149,Georg,Tianruo,M,40000
81152,Junet,Macha,M,43255
81158,Percebois,Filipp,F,40469
81166,Przulj,Tayeb,M,47902
81167,Francisci,Yurij,F,68390
81177,Berendt,Bodh,F,68201
81185,Kossowski,Takushi,M,43609
81189,Broomell,Serge,M,67012
81201,Knightly,Werner,F,97128
81207,Hofstetter,Barry,F,85231
81208,Rindone,Sumant,M,83869
81218,Impagliazzo,Nectarios,F,63558
81245,Krzyzanowski,Matk,F,40000
81264,Erdmenger,Dannz,M,50625
81271,Bade,Kendra,F,54625
81286,Fontet,Richara,F,40000
81292,Copas,Ortrun,F,42889
81299,Ghemri,Visit,F,50676
81303,Berstel,Ghassan,M,70323
81324,Rossi,Marl,M,42237
81329,Gire,Divine,F,40000
81338,Erol,Xiaoqiang,M,46208
81340,Poehlman,Baocai,F,82277
81344,Hiraishi,Leif,M,48782
81358,Quadeer,Premal,F,95018
81368,Ghemri,Frederique,F,40818
81376,Fabrizio,Gunilla,M,49909
81398,Gulak,Hyuncheol,F,40000
81401,Kaltofen,Monique,F,45372
81407,Rosin,Hsiangchu,M,40000
81408,Picaronny,Atreye,M,74543
81411,Stenning,Eben,M,40445
81412,Menyhert,Zhenhua,M,63222
81430,Milicia,Jackson,M,49769
81432,Veldwijk,Hideyuki,F,76081
81438,McClure,Mack,F,40000
81440,Melski,Fumitake,F,40000
81449,Halloran,Arve,M,55086
81466,Krone,Zejun,F,67218
81468,Bodoff,Aiman,F,40000
81479,Vuskovic,Girolamo,F,42719
81494,Litzkow,Hatsukazu,F,40000
81503,Rabejac,Kolar,M,61837
81508,Janocha,Bokyung,F,62610
81509,Trachtenberg,Munehiko,F,40000
81510,Penttonen,Mamdouh,M,40396
81517,Reutenauer,Xiong,F,90488
81527,Bouloucos,Arnd,M,103938
81537,Pezzoli,Beshir,F,56162
81543,Ishibashi,Jianhui,M,74442
81549,Leslie,Takahira,M,47207
81553,Fortenbacher,Adin,M,40000
81564,Michaels,Martijn,M,40000
81572,DiGiano,Ingemar,F,40000
81587,Pluym,Mani,M,40000
81589,Wilfing,Bernd,F,40000
81592,Rehfuss,Monique,M,75008
81594,Spinelli,Saddek,M,40000
81599,Emmerich,Oldrich,F,40830
81603,Zuberek,Suzette,M,68350
81645,Reinhart,Jasminko,F,40000
81648,Doering,Jungsoon,M,58756
81649,Krohn,Xuedong,M,62028
81653,Brobst,Adit,M,40000
81658,Pearson,Rosine,M,40000
81660,Schaap,Arno,M,40000
81672,Aloia,Kazuhito,M,40000
81676,Wrigley,Sham,M,49226
81710,Hennings,Girolamo,M,48749
81717,Anguita,Toney,M,72518
81730,DuBourdieux,Sergi,M,90708
81747,Tanemo,Vitali,M,80349
81751,Salinas,Ulises,F,40000
81755,Beeson,Peer,F,40000
81767,Matzov,Augustine,F,64335
81785,Rando,Patricia,M,65584
81805,Bail,Gianluca,M,57069
81810,Schaap,Baruch,F,48511
81815,Kuhnemann,Chaitali,M,45896
81817,Aloia,Demos,M,76190
81839,Curless,Leah,M,40000
81847,Figueira,Ymte,F,40000
81849,Bednarek,Debatosh,M,66528
81851,Heystek,Dante,F,40000
81856,Maierhofer,Masamitsu,M,40000
81861,Walstra,Tesuro,F,54826
81872,Pashtan,Shin,M,40000
81876,Shackell,Chenye,M,62125
81896,Bashian,Kwan,F,40000
81900,Bernatsky,Mario,M,83750
81907,Merkl,Jouko,M,59700
81940,Siksek,Ioana,F,46693
81973,Panienski,Shigenori,M,80865
81981,Welham,Weicheng,F,72635
81988,Pews,Lene,M,46216
81998,Iwayama,Mari,M,53285
81999,Vigier,Mabhin,M,40000
82002,Farris,King,F,67766
82003,Tomescu,Saeko,M,40000
82014,Ariola,Quingbo,F,40000
82024,Grospietsch,Yongqiao,M,40000
82027,Ellozy,Henk,M,73428
82040,Velasco,Avishai,F,60276
82045,Bolsens,Tse,M,40000
82052,Rahier,Lidong,F,62201
82059,Ecklund,Satosi,M,40000
82060,Michaeli,Arvind,F,50525
82063,Plump,Shaunak,M,42422
82065,Anger,Christophe,M,40000
82066,Birch,Masasuke,M,40000
82107,Heping,Gunilla,F,67208
82110,Gecsel,Vugranam,M,48328
82116,Shiratori,Chiradeep,M,40120
82123,Dayana,Tokuyasu,F,43027
82131,Kulisch,Mayuko,M,73262
82137,Thibadeau,Panayotis,F,56370
82139,Zucker,Satoru,F,68313
82144,Dusink,Marek,M,40694
82145,Pagter,Zhongwei,M,46607
82151,Terekhov,Keiichiro,F,74789
82162,Kroft,Shigeo,M,46363
82187,Marakhovsky,Stevo,M,53744
82194,Eastman,Geoff,F,44356
82206,Majewski,Yishay,M,40000
82211,Melter,Sugwoo,F,59316
82222,Luit,Sampalli,F,70499
82227,Sethi,Xiaocheng,F,52214
82234,Woycyznski,Christoper,F,40331
82237,Zaccaria,Shen,F,55459
82252,Edelhoff,Kwangyoen,M,66961
82255,Sudbeck,Amabile,M,40000
82257,Linares,Hugo,M,57219
82263,Haumacher,Vishv,F,77210
82276,Genin,Frederique,M,40000
82278,Murillo,Tomokazu,M,52084
82295,Parfitt,Manohar,F,42368
82305,Biros,Mahmut,M,40823
82309,Ramsak,Hideyuki,M,79725
82310,Panangaden,Jinxi,F,40000
82318,Hashii,Branimir,F,45105
82324,Knightly,Ashish,F,62431
82339,Schrift,Jeanna,F,40000
82349,Birjandi,Tsz,M,63760
82350,Stifter,Nahla,F,40000
82354,Trogemann,Badri,F,76493
82367,Halloran,Miyeon,M,66101
82371,Erev,Frederique,M,69470
82379,Bala,Sanjai,M,40000
82385,Biran,Sanjai,F,75274
82388,Zucker,Munehiko,F,40000
82391,McAffer,Mayuko,M,83099
82397,Peris,Mart,F,70248
82419,Rindone,Karoline,F,61248
82422,Falby,Tesuya,F,52364
82434,Mullainathan,Bojan,M,40000
82443,Perry,Vincent,M,40283
82457,Pauthner,Vidar,M,45220
82460,Zhang,Claude,F,40000
82478,Ginneken,Vishwani,F,54571
82491,Lorho,Lalit,M,43978
82495,Perly,Jahangir,M,40000
82530,Morton,Ioana,M,40000
82540,Bratten,Aleksander,F,66393
82544,Keirsey,Eberhardt,M,64649
82553,Georgakopoulos,Barry,M,59256
82555,Kavraki,Fabrizio,M,50496
82557,McClure,Cheong,M,53070
82566,Portugali,Mary,M,40000
82568,Flanders,Giri,F,66444
82571,Argence,Padma,M,55947
82572,Brattka,Moie,F,72854
82573,Berendt,Genevieve,M,52671
82585,Bodoff,Berry,M,52198
82591,Lampe,Ugo,M,40627
82595,Zeleznik,Valdiodio,M,40000
82598,Chenoweth,Palash,M,40000
82601,Nitto,Munehiko,M,49779
82626,Reeken,Adit,M,47175
82634,Plesums,Volkmar,M,57262
82644,Pleszkun,Kellyn,M,43420
82646,Plump,Shugo,M,48979
82668,Menhardt,Feipei,M,78317
82678,Haldar,Poorav,M,42570
82683,Dayang,Pantung,M,45702
82689,Crouzet,Zijian,M,40000
82704,Lunn,Marla,M,68174
82705,Ladret,Ingmar,M,55678
82708,Basagni,Rajmohan,F,40000
82721,Showalter,Arvind,M,40000
82737,Mamelak,Kien,M,43412
82747,Danlos,Kankanahalli,M,62325
82751,Haumacher,Nirmal,M,56621
82760,Dulay,Weiwu,M,53678
82761,Underwood,Mabry,F,79517
82774,Maierhofer,Aral,M,59700
82808,Reinhart,Sumant,F,59495
82812,Morrey,Heather,M,59541
82815,Ranum,Alper,M,50058
82821,Cappelletti,Bokyung,F,52303
82823,Alvarado,Geraldo,F,56430
82834,Lieblein,Kersti,M,49684
82835,Dredge,Jaber,M,40000
82849,VanScheik,Makato,F,40000
82856,Erez,Hidefumi,M,40000
82858,Taubman,True,M,62709
82875,Terekhov,Domenick,F,68890
82886,Pettis,Rayond,F,45914
82893,Unni,Junsik,M,40000
82895,Peck,Ramya,F,51110
82905,Luks,Domenick,F,40000
82911,Bierman,Irena,M,51677
82944,Gomatam,Alois,F,40000
82970,Servieres,Qiwen,M,68081
82979,Yeung,Magdalena,F,55263
82981,Mitina,Fayez,M,40000
82992,Marwedel,Jixiang,M,67811
82996,Ramras,Shahab,M,40000
82998,Linares,Mary,M,83031
83000,Talmor,Apostol,F,53876
83009,Gerteisen,Francesca,F,74370
83018,Kitsuregawa,Ohad,M,40000
83035,Lamparter,Mart,M,40000
83039,Facello,Yonghong,F,40000
83052,Whitcomb,Henk,F,40000
83055,Luon,Kwun,M,50006
83056,Pesch,Muneo,F,44725
83057,Passafiume,Niteen,M,65901
83068,Kawashima,Cristinel,F,40000
83092,Kranzdorf,Bernt,F,40000
83106,Wossner,Limsoon,F,61831
83123,Randt,Aemilian,F,67005
83125,Staudhammer,Frederique,M,47582
83143,Krupka,Luisa,M,40000
83167,Chachaty,Nagui,F,40000
83168,Danner,Yechiam,M,40000
83179,Ermel,Jaques,M,40000
83189,Birrer,Kristian,M,51327
83194,Bridgland,Vidar,M,69724
83210,Zockler,Seongbae,F,43418
83230,Lammel,Jaana,M,73171
83232,Chimia,Satyanarayana,F,64212
83233,Giarratana,Kerryn,M,40000
83244,Hiroyama,Constantine,F,40000
83260,Markovitch,Premsyl,M,40000
83284,Ghalwash,Genta,M,50036
83294,Petersohn,Gudjon,M,64722
83296,Lorin,Pascal,F,42320
83304,Pocchiola,Lenore,M,40000
83310,Valette,Tsvetan,F,40000
83326,Schlegelmilch,Rajmohan,M,40000
83328,Demri,Ute,M,40000
83334,Thebaut,Arno,M,61530
83336,Zongker,Ewing,F,67867
83342,Piancastelli,King,M,40000
83348,Kuszyk,Bokyung,F,40000
83356,Begiun,Vishwani,F,56716
83375,Kenevan,Anestis,M,42336
83381,Borovoy,Dietrich,M,62274
83385,Falco,Berry,M,58584
83392,Junet,Evgueni,F,58672
83408,Pettey,Brewster,F,53477
83411,Swiss,Tonny,M,58351
83436,Serdy,Ult,M,53451
83443,Nooteboom,Shigeu,M,73539
83448,Polajnar,Heping,M,40000
83468,Beilner,Charlene,M,86678
83476,Porenta,Steve,F,42521
83477,Frijda,Jayson,M,53572
83478,Budinsky,Goa,F,40000
83493,Danlos,Oksana,M,44182
83506,Lamma,Mohamadou,F,40000
83507,Chimia,Shugo,M,40000
83515,Collavizza,Fay,M,54211
83531,Pezzoli,DAIDA,M,41399
83540,Andreotta,Rafail,M,44126
83546,Kawashimo,Maha,M,51339
83557,Candan,Elvis,M,45581
83559,Schmittgen,Mircea,M,40000
83565,Beidas,Nevio,F,40000
83573,Thummel,Slavian,M,40000
83574,Masamoto,Gonzalo,M,40000
83576,Cronan,Mayumi,M,40726
83583,Sethi,Guadalupe,M,40000
83584,Weiland,Bojan,F,50059
83585,Himler,Susuma,M,53364
83592,Baek,Georgy,F,62681
83595,Koshino,Divine,M,40000
83600,Mayerwieser,Muzhong,F,43535
83614,Schach,Takanari,M,55135
83626,Maccarone,Reuven,M,40000
83629,Fabrizio,Tamiya,M,50455
83634,Randi,Danae,F,40000
83643,Tsukune,Jinxi,M,43995
83650,Raoux,Mariangiola,F,46907
83669,Zlotek,Kasidit,M,40000
83698,Krohn,Adib,M,40000
83699,Luby,Fayez,M,41500
83715,Steinauer,Zeydy,M,40000
83730,Lorie,Dharmaraja,M,71048
83747,Schwabacher,Kristine,F,65023
83748,Molberg,Hyuncheol,F,40000
83753,Liedekerke,Sachar,M,57139
83756,Esposito,Constantijn,M,41515
83757,Zielinski,Radhia,M,40000
83768,Ariola,Mark,M,62465
83778,Nitto,Premsyl,M,79320
83787,Lanzelotte,Xuejia,F,43080
83792,Nishimukai,Otmar,F,40000
83797,Fontan,Kazuhisa,F,58691
83798,Kropp,Shigeo,M,40000
83804,Kragelund,Iara,M,55402
83806,Kumaresan,Froduald,M,58478
83808,Setiz,Danel,M,63640
83822,Haddadi,Menkae,F,40000
83829,Zielinski,Cristinel,M,80200
83845,Chleq,Franziska,M,40000
83849,Schwartzburd,Shaleah,M,40000
83850,Bugaenko,Mooi,M,57218
83856,Ernst,Udi,M,49670
83858,Matzke,Gregory,M,48144
83873,Bednarek,Jaihie,M,57181
83875,Herber,Neelam,F,43704
83881,Michaels,Gino,F,40000
83887,Ciolek,Doohun,F,60749
83895,Pettey,Hyuncheol,M,40000
83898,England,Erzsebet,M,40000
83905,Savasere,Alejandra,F,40000
83910,Flexer,Zdislav,F,58247
83913,Mitsuhashi,Xuejia,M,67262
83923,Garnham,Bedir,F,68389
83928,Apsitis,Paraskevi,F,42110
83934,Edelhoff,Mabhin,M,59927
83947,Usdin,Lucien,M,46855
83949,Biran,Tomokazu,M,40000
83968,Rando,Giap,M,44227
83977,Yetim,Masali,F,47578
83980,Vrecion,Zhigen,M,52391
83984,Pluym,Mingsen,M,47696
83986,Cusworth,Danae,M,57558
83988,Kruskal,Georg,M,40000
84000,Antonakopoulos,Val,M,43262
84001,Facello,Badri,F,40000
84012,Salvesen,Marko,M,41642
84021,Bierbaum,Parviz,M,43890
84025,Ariola,Ugo,M,40000
84042,Maraist,Gita,M,40000
84048,Portugali,Lillian,M,54303
84051,Taubman,Kirk,M,92392
84059,Hofting,Lidong,F,40000
84061,Gopalakrishnan,Khaled,M,46453
84062,Comyn,Shuichi,F,51602
84066,Thambidurai,Jianhui,M,64476
84093,Cronau,Masamitsu,F,40000
84095,Boudaillier,Ziyad,F,40000
84098,Merle,Shalesh,M,69295
84114,Naudin,Gaetan,F,40000
84137,Baik,Genevieve,M,40000
84138,Maginnis,Jovan,M,50447
84144,Wursthorn,Radhia,F,75081
84160,Sherertz,Jaideep,M,66613
84188,Holburn,Serenella,M,68663
84202,Serre,Atreye,M,40800
84214,Chaudhuri,Van,M,40000
84219,Vuskovic,DeForest,F,83323
84242,Panienski,Tremaine,F,41226
84255,Nations,Ramalingam,F,44357
84260,Boreale,Gunilla,M,53415
84263,Henseler,Jackson,M,68464
84268,Belinskaya,Kazuhira,M,48685
84282,Mateescu,Saddek,F,40000
84283,Slaats,Gal,M,40000
84292,Luff,Leaf,M,51852
84305,Kalloufi,Minghong,F,40000
84318,Lally,Shin,M,56043
84322,Gide,Berto,M,54114
84331,Rousseau,Ziyad,M,54627
84334,Emden,Zdislav,F,40000
84340,Granlund,Moriyoshi,M,73658
84353,Pesch,Genta,M,47415
84362,Maccarone,JoAnne,M,44300
84370,Reghbati,Fei,M,80774
84382,Wallrath,Harjit,M,40000
84388,Sifakis,Chikako,M,40621
84393,Yemenis,Marke,F,69190
84407,Plessier,Chaoyi,M,65315
84408,Kruskal,Itzchak,F,59996
84412,Delgrande,Somnath,M,49040
84416,Lanphier,Satosi,M,64211
84419,Foote,Hailing,M,40000
84421,Schaar,Lokesh,F,40000
84427,Valiente,IEEE,F,60946
84459,Barreiro,Amalendu,M,40000
84475,Erni,Kien,F,42343
84487,Hashii,Apostol,M,40203
84502,Tomescu,Murthy,M,52094
84510,Leaver,Matt,M,48914
84552,Sidou,Pramod,F,42753
84553,Lamparter,Ekawit,F,51218
84568,Peltason,Denny,M,40000
84578,Chorvat,Shigeaki,M,40000
84587,Bressoud,Sangeeta,F,41713
84596,Picht,Poornachandra,F,43574
84600,Chachaty,Sham,F,43022
84606,Kawashimo,Gully,M,40000
84626,Pena,Yonghong,M,40000
84629,Kaltofen,Heon,M,45380
84656,Lubachevsky,Danai,F,40000
84662,Kalafatis,Sanjeeva,M,77645
84671,Dalphin,Lenore,M,40872
84672,Lamparter,Mihalis,F,71359
84685,Jullig,Alejandra,M,42585
84686,Vieri,Rosli,F,42784
84707,Ushiama,Odinaldo,M,40000
84720,Champarnaud,Akemi,F,52534
84722,Slutz,Hercules,F,54030
84725,Boyle,Zejun,M,40000
84734,Kadhim,Khedija,M,40000
84743,Picaronny,Juichirou,M,40000
84747,Felcyn,Yoshinari,M,70389
84748,Crelier,Jianhao,F,40000
84758,Usery,Toong,M,44444
84773,Frolund,Naraig,M,44886
84797,Baig,Tadanori,M,58502
84809,Zobel,Hironoby,M,40000
84821,Vieri,Magy,M,112486
84827,Schmittgen,Moheb,M,44558
84849,Carrera,Kenroku,M,40000
84860,Angot,Paris,M,40000
84883,Khalil,Vishv,M,61829
84901,Peak,Lucien,M,81332
84907,Smailagic,Miomir,F,60268
84910,Mondadori,Kaijung,M,45821
84916,Jiafu,Saddek,M,86725
84917,Fetvedt,Rafael,M,76253
84931,Sommer,Basem,F,40000
84933,Plessier,Sailaja,M,40000
84943,Benantar,Hugo,F,40000
84945,Hinsberger,DeForest,F,63235
84974,Pell,Baocai,M,65103
84976,Perez,Eran,M,45662
84982,Biron,Gino,M,64278
84983,Bashian,Shigeo,M,54280
84994,Haraldson,Seongbae,M,40000
84999,Koblitz,Turgut,M,74432
85007,Hiyoshi,Tze,M,40000
85015,Lipner,Lijia,F,68523
85017,Swiler,Falguni,M,98339
85018,Billingsley,Marjo,M,61123
85020,Peir,Tiina,M,66642
85024,Hmelo,Zeydy,M,44407
85028,Heydon,Ebru,F,78598
85033,Luke,Garnet,F,56336
85040,Legleitner,Chikako,F,40000
85057,Sadowsky,Charlene,F,40000
85062,Luks,Vasilis,F,50228
85079,Wossner,Shan,M,80901
85080,Hofmeyr,Munir,M,40000
85096,Feinberg,Xinglin,M,40000
85109,Rebaine,Ottavia,F,40000
85111,Kavraki,Sastry,F,92172
85119,Himler,Xiaobin,M,57534
85139,Tagansky,Joydip,F,40000
85146,Nittel,Hironobu,M,45149
85150,Cangellaris,Olivera,F,40000
85154,Narahara,Moss,M,43248
85159,Buescher,Kendra,M,48854
85173,Coombs,Stepehn,M,41804
85184,Peng,Gretta,M,72886
85195,Quadeer,Jiafu,M,79069
85199,Barbanera,Souichi,M,51152
85200,Serna,Ebbe,F,57745
85202,Erdi,Guttorm,M,52839
85204,Silva,Moni,M,106160
85206,Navazio,Shahar,M,52638
85210,Openshaw,Yolla,F,40000
85215,Detkin,Along,M,67739
85219,Zaiane,Anyuan,F,40000
85220,Lipner,Kristin,M,40000
85225,Dulli,Felicidad,F,40000
85230,Demke,Gal,F,62272
85241,Falck,Martijn,M,43955
85242,Ernst,Kirk,F,40000
85256,Kroha,Odinaldo,M,62010
85258,Schwabacher,Elzbieta,M,40000
85264,Silva,Annemarie,M,50431
85267,Winter,Masaru,M,70306
85278,Karnin,Kamakshi,M,40000
85281,Grospietsch,Tamiya,F,55345
85295,Kroon,Zvonko,F,40000
85300,Domenig,Panayotis,M,40000
85318,Hanratty,Navid,F,40000
85325,Kadhim,Nagui,F,47731
85328,Kitsuregawa,Kien,F,40000
85344,Dayana,Owen,M,50544
85347,Prochazka,Heeju,M,53626
85353,Tasistro,Kien,F,40000
85371,Lanphier,Suebskul,F,82701
85374,Herber,Hairong,M,40585
85377,Vecchio,Ishfaq,M,50952
85385,Bennis,Alper,F,40000
85391,Glinert,Aleksander,M,40000
85394,Conta,Sastry,F,46370
85406,Matzke,Serap,F,75826
85416,Melton,Haldun,M,42548
85433,Stanfel,Eberhardt,F,56050
85463,Picht,Kyoichi,F,44467
85469,Schmiedel,Sasan,M,40000
85470,Mahmud,Domenick,F,40432
85489,Zwicker,Adas,M,63977
85494,Gulik,Lech,F,40000
